label,repo,file_path,line,algorithm,severity,confidence,is_test_code,context,code_snippet,repo_url,notes
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,10,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final short dsa = 2;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,11,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final short ecdsa = 3;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,16,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final short ed25519 = 7;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,17,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final short ed448 = 8;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,47,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SignatureAlgorithm.rsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,56,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SignatureAlgorithm.dsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,59,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SignatureAlgorithm.ecdsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,60,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SignatureAlgorithm.ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,61,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SignatureAlgorithm.ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,81,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case rsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,82,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""rsa"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,83,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case dsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,84,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""dsa"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,85,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ecdsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,86,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""ecdsa"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,93,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,94,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""ed25519"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,95,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,96,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""ed448"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,128,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case rsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,129,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case dsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,130,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ecdsa:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,134,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,135,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAndHashAlgorithm.java,18,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final SignatureAndHashAlgorithm ed25519 = create(SignatureScheme.ed25519);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAndHashAlgorithm.java,19,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final SignatureAndHashAlgorithm ed448 = create(SignatureScheme.ed448);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAndHashAlgorithm.java,68,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SignatureAlgorithm.ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAndHashAlgorithm.java,69,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return ed25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAndHashAlgorithm.java,70,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SignatureAlgorithm.ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAndHashAlgorithm.java,71,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return ed448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,20,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ecdsa_secp384r1_sha384 = 0x0503;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,27,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ed25519 = 0x0807;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,28,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ed448 = 0x0808;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,101,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,102,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,166,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ecdsa_secp384r1_sha384:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,167,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""ecdsa_secp384r1_sha384"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,176,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,177,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""ed25519"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,178,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,179,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""ed448"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,245,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ecdsa_secp384r1_sha384:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,246,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return NamedGroup.secp384r1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,290,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,291,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return SignatureAndHashAlgorithm.ed25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,292,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,293,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return SignatureAndHashAlgorithm.ed448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureScheme.java,352,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return SignatureAlgorithm.ecdsa == getSignatureAlgorithm(signatureScheme);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECCUtils.java,40,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_ECDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECCUtils.java,41,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_PSK:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECCUtils.java,42,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_RSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECCUtils.java,60,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case NamedGroup.x25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECCUtils.java,61,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case NamedGroup.x448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,14,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* (D)TLS ECDHE key exchange (see RFC 4492).,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,16,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public class TlsECDHEKeyExchange,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,23,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_ECDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,24,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_RSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,37,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public TlsECDHEKeyExchange(int keyExchange),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,42,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"public TlsECDHEKeyExchange(int keyExchange, TlsECConfig ecConfig)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,104,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* ECDH_ECDSA and ECDH_RSA. Their use with ECDHE_ECDSA and ECDHE_RSA is prohibited because,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHEKeyExchange.java,105,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* the use of a long-term ECDH client key would jeopardize the forward secrecy property of,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHKeyExchange.java,12,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* (D)TLS ECDH key exchange (see RFC 4492).,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHKeyExchange.java,49,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,this.ecdhPeerCertificate = serverCertificate.getCertificateAt(0).checkUsageInRole(TlsCertificateRole,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHKeyExchange.java,56,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* ECDH_ECDSA and ECDH_RSA. Their use with ECDHE_ECDSA and ECDHE_RSA is prohibited because,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHKeyExchange.java,57,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* the use of a long-term ECDH client key would jeopardize the forward secrecy property of,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsECDHKeyExchange.java,80,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,this.ecdhPeerCertificate = clientCertificate.getCertificateAt(0).checkUsageInRole(TlsCertificateRole,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsKeyExchangeFactory.java,30,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,TlsKeyExchange createECDHEKeyExchangeClient(int keyExchange) throws IOException;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsKeyExchangeFactory.java,32,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"TlsKeyExchange createECDHEKeyExchangeServer(int keyExchange, TlsECConfig ecConfig) throws IOExceptio",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsPSKKeyExchange.java,28,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_PSK:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsPSKKeyExchange.java,137,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,else if (this.keyExchange == KeyExchangeAlgorithm.ECDHE_PSK),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsPSKKeyExchange.java,159,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_PSK:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsPSKKeyExchange.java,180,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,else if (this.keyExchange == KeyExchangeAlgorithm.ECDHE_PSK),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsPSKKeyExchange.java,228,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,else if (this.keyExchange == KeyExchangeAlgorithm.ECDHE_PSK),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsPSKKeyExchange.java,256,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,else if (this.keyExchange == KeyExchangeAlgorithm.ECDHE_PSK),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsPSKKeyExchange.java,304,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,|| this.keyExchange == KeyExchangeAlgorithm.ECDHE_PSK),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsRSAKeyExchange.java,13,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* (D)TLS RSA key exchange.,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsRSAKeyExchange.java,22,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.RSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsRSAUtils.java,12,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* RSA utility methods.,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,82,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, NISTObjectIdentifiers.dsa_with_sha224, HashAlgorithm.sha224, SignatureAlgorithm.",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,83,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, NISTObjectIdentifiers.dsa_with_sha256, HashAlgorithm.sha256, SignatureAlgorithm.",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,84,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, NISTObjectIdentifiers.dsa_with_sha384, HashAlgorithm.sha384, SignatureAlgorithm.",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,85,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, NISTObjectIdentifiers.dsa_with_sha512, HashAlgorithm.sha512, SignatureAlgorithm.",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,87,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, OIWObjectIdentifiers.dsaWithSHA1, HashAlgorithm.sha1, SignatureAlgorithm.dsa);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,87,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, OIWObjectIdentifiers.dsaWithSHA1, HashAlgorithm.sha1, SignatureAlgorithm.dsa);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,88,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, OIWObjectIdentifiers.sha1WithRSA, HashAlgorithm.sha1, SignatureAlgorithm.rsa);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,88,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, OIWObjectIdentifiers.sha1WithRSA, HashAlgorithm.sha1, SignatureAlgorithm.rsa);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,90,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, PKCSObjectIdentifiers.sha1WithRSAEncryption, HashAlgorithm.sha1, SignatureAlgori",https://github.com/AnimeshShaw/bc-java,
